client_id,tenure_years,n_products,has_loan,receives_salary,avg_txn_per_month,avg_txn_amount,txn_trend,avg_balance,balance_trend,n_contacts,age,credit_rating,has_deposit,digital_txn_ratio,debit_credit_ratio,balance_volatility,txn_amount_std,recency_days,n_complaint_contacts,avg_product_age_years,churned
RMQVS4I377LM,14.702258726899384,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,73,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,2.005475701574264,0
BFI74O36P15J,2.5023956194387407,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,1.787816563997262,0
6YHMQ0S2VMBX,15.567419575633128,1,0,0,2.888888888888889,199.27923076923076,-0.1,0.0,0.0,1.0,65,3.0,0,0.0,26.0,0.0,241.95706428906888,1.0,0.0,4.243668720054757,0
3IUKKCOPIV29,10.784394250513348,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,4.164271047227926,0
PB1NZWOM3DIF,19.67693360711841,1,0,0,8.0,45.06828125,-0.31666666666666665,0.0,0.0,0.0,53,3.0,0,0.0,64.0,0.0,75.98315083809517,1.0,0.0,4.6242299794661195,0
MQVUNQ9Q29E9,9.856262833675565,5,0,1,1.8571428571428572,95.73,0.003048780487804867,354.70950000000005,30.041833333333336,0.0,74,3.0,0,0.0,0.2727272727272727,233.12276844478558,85.64292839069279,12.0,0.0,6.844079397672827,0
UF2IHUIXH3W6,19.67693360711841,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,60,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,4.563997262149213,0
KY8Q460YPYNI,29.76865160848734,11,0,1,3.6666666666666665,111.09181818181818,-0.1333333333333333,2026.715297029703,152.48816666666667,0.0,87,2.0,1,0.0,2.4,433.53687650565286,254.8209110882404,12.0,0.0,12.573704187667229,0
Z7CAUKEVBJ0R,2.2258726899383983,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,6.0,0,0.0,0.0,0.0,0.0,275.0,0.0,2.223134839151266,0
YG4ORDNRCT7F,25.12251882272416,5,0,0,8.11111111111111,384.72520547945203,-0.31666666666666665,1269.7032989690722,52.49783333333335,0.0,69,2.0,0,0.1095890410958904,1.7407407407407407,238.65397785170995,308.6600846135401,14.0,0.0,7.109650924024641,0
XXWPMDTV71S0,3.2826830937713893,1,0,0,19.333333333333332,24.792758620689654,-0.03333333333333328,0.0,0.0,0.0,64,3.0,0,0.0,174.0,0.0,26.103458862770626,1.0,0.0,3.2799452429842573,0
UE3HTGNHUOQ2,10.08624229979466,8,0,1,12.11111111111111,62.57376146788991,-0.7,1553.8383647798742,-34.94358333333334,0.0,55,3.0,1,0.07339449541284404,2.9285714285714284,297.12550681254396,82.19208076420735,5.0,0.0,6.207049965776865,0
IWEHOFXLW3D3,8.906228610540726,1,0,0,1.0,1.33,0.0,1.1822222222222223,-0.05541666666666667,0.0,76,3.0,0,0.0,1.0,0.2351130047445271,0.0,58.0,0.0,8.906228610540726,0
1QW4NV4ND2QU,28.210814510609172,12,1,1,67.0,72.52454394693201,1.4166666666666667,-2020.63255186722,496.25808333333333,1.0,50,5.0,0,0.09618573797678276,4.490909090909091,1525.7297500672516,201.84286907705842,2.0,0.0,11.674652064795803,0
Q83WVZA1FX2K,19.67693360711841,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,4.6242299794661195,0
GFH9N894565L,1.571526351813826,1,0,0,4.222222222222222,75.935,0.3333333333333333,0.0,0.0,0.0,56,3.0,0,0.0,38.0,0.0,96.92356921264775,9.0,0.0,1.568788501026694,0
CJ1HXO70PKQC,18.913073237508556,1,0,0,3.625,84.63862068965517,0.15765765765765766,0.0,0.0,0.0,45,3.0,0,0.0,29.0,0.0,69.13687587078557,16.0,0.0,4.2819986310746065,0
3Q1Y1GWCL7NX,1.6919917864476386,1,0,0,2.6666666666666665,14.975,-0.5,0.0,0.0,0.0,66,3.0,0,0.0,8.0,0.0,8.723398747866895,87.0,0.0,1.6892539356605065,0
ZP08XUYZC3GB,19.67693360711841,1,0,0,6.888888888888889,37.67387096774194,0.43333333333333335,0.0,0.0,0.0,43,3.0,0,0.0,62.0,0.0,54.89469126456817,7.0,0.0,4.6242299794661195,0
V9FH301ZGK25,5.136208076659822,1,0,0,14.0,84.77642857142857,-7.0,0.0,0.0,0.0,61,3.0,0,0.0,42.0,0.0,97.44058882390044,120.0,0.0,0.5037645448323066,0
QX1MANVH3RQI,12.227241615331964,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,74,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,4.6242299794661195,0
ENOAG7MY5UG6,4.312114989733059,1,0,0,5.777777777777778,103.08519230769231,0.28333333333333327,0.0,0.0,0.0,47,3.0,0,0.0,52.0,0.0,83.59883608089254,8.0,0.0,4.309377138945927,0
M62KKTTXJA5J,10.179329226557153,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,10.179329226557153,0
M2NFID0BSNT6,21.911019849418206,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,55,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,4.164271047227926,0
A2CUJ27YYGKE,9.869952087611225,11,0,1,49.333333333333336,273.6318018018018,0.13333333333333333,2473.0552459016394,274.2726666666667,0.0,56,2.0,1,0.15990990990990991,14.892857142857142,832.8971521509189,1560.562839317902,5.0,0.0,6.231597287038765,0
JCBAMETRT1GP,17.305954825462013,2,0,0,5.5,51.54545454545455,9.0,183.6290476190476,2.999999999999999,0.0,40,3.0,0,0.0,5.0,80.6853611257953,87.39210906753955,136.0,0.0,2.624229979466119,0
KJPCKITKGC1N,18.88021902806297,1,0,0,1.3333333333333333,416.25,0.042105263157894736,0.0,0.0,0.0,57,3.0,0,0.0,8.0,0.0,186.466197626119,15.0,0.0,4.164271047227926,0
6L7AHZYQPA8A,9.856262833675565,7,0,1,2.25,33.55,0.18546365914786966,2.4771739130434787,0.4031666666666666,0.0,38,11.0,0,0.0,5.333333333333333,5.0522613198887925,75.09269550127402,8.0,0.0,5.8922460154493015,0
90TJHD64C751,27.526351813826146,7,0,1,5.666666666666667,334.4696078431373,-0.4833333333333334,672.5482608695653,-72.49883333333334,0.0,70,2.0,0,0.0,2.25,381.25626188300174,444.4569401773845,19.0,0.0,13.419771193898503,0
FYVO00ZCZFMG,29.021218343600275,3,0,0,1.7777777777777777,41.485625,0.15,135.60424242424241,-13.432333333333334,0.0,49,3.0,0,0.0,0.7,64.99743279118371,47.93543782613582,5.0,0.0,10.646589094227698,0
YYAHXNFAID6K,13.149897330595483,7,0,1,12.88888888888889,92.0851724137931,-0.9333333333333333,2581.289607843137,-162.08675,1.0,73,2.0,0,0.0,8.0,1282.2118639681566,118.87058270297126,9.0,0.0,8.962941233988461,0
MRVGFILX0557,20.125941136208077,3,0,1,4.888888888888889,270.73704545454547,0.1,6732.629818181818,203.303,0.0,76,2.0,0,0.0,1.368421052631579,580.5400243307952,163.7072161410396,12.0,0.0,14.958704083960757,0
XEHY0PD48CXS,8.791238877481177,1,0,0,1.0,0.32,0.0,3323.7511111111107,-155.80083333333332,0.0,21,3.0,0,0.0,0.0,661.0069545870905,0.0,55.0,0.0,8.791238877481177,0
FZ6QMEWFHTUD,17.596167008898014,3,0,1,3.2222222222222223,239.85,0.1,1506.0584444444446,118.80116666666667,0.0,73,2.0,0,0.0,3.2857142857142856,415.0832405532587,184.16127635076506,3.0,0.0,13.048596851471595,0
AESSJCD808C9,4.26009582477755,3,0,1,4.777777777777778,157.34232558139533,-0.08333333333333333,175.25375,10.96975,0.0,64,6.0,0,0.0,2.6666666666666665,120.27889478728179,150.93947839223523,8.0,0.0,4.258270590919461,0
BRYNP7PIQDON,19.67693360711841,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,59,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,1.839835728952772,0
PGTP3P4BB5A3,2.784394250513347,1,0,0,1.3333333333333333,71.26625,-0.09999999999999999,0.0,0.0,0.0,59,3.0,0,0.0,8.0,0.0,40.21026270475877,76.0,0.0,2.7816563997262147,0
50WIAFBI0UOR,31.145790554414784,4,0,0,6.444444444444445,276.23396551724136,-0.016666666666666666,3263.8445901639343,268.0321666666666,0.0,91,3.0,0,0.27586206896551724,1.565217391304348,736.7696734639063,373.6457347938188,12.0,0.0,16.804928131416837,0
7BPM042PZLKM,26.28062970568104,3,0,1,3.111111111111111,181.44178571428571,-0.14999999999999997,2252.371914893617,70.6809166666667,0.0,84,3.0,0,0.0,0.7058823529411765,318.146434592233,162.52444124006956,12.0,0.0,9.738535249828884,0
IVAGRB9C9HCW,19.67693360711841,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,58,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,3.89596167008898,0
1DGPJNUH9H19,9.820670773442847,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,75,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,4.563997262149213,0
RJ1H2WKX9BN8,9.88911704312115,19,1,1,34.888888888888886,46.89872611464968,-0.08333333333333333,-183.3892857142857,29.292416666666668,1.0,60,3.0,1,0.37579617834394907,5.3,86.5487282907727,99.03762029408723,8.0,0.0,8.277675708779134,0
IPBAEQUZ4AZG,2.652977412731006,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,67,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,2.650239561943874,0
6RS29KU723O1,8.191649555099247,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,28,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,6.906228610540725,0
200R8JDX0GQI,10.097193702943189,1,0,0,1.0,179.02,0.0,-518.7274074074074,180.12633333333332,0.0,57,4.0,0,0.0,0.0,493.31177119545816,2.96763373750873,77.0,0.0,10.097193702943189,1
J0P9UELA1VDQ,8.262833675564682,1,0,0,4.25,93.57558823529412,-0.6216216216216216,0.0,0.0,0.0,43,3.0,0,0.0,34.0,0.0,103.14151975867111,16.0,0.0,4.6242299794661195,0
Z4371TI5S5QI,13.976728268309378,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,60,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,4.563997262149213,0
FARVGA4LH96Z,18.863791923340177,2,0,0,1.8,47.15111111111111,0.4,226.484375,21.841,0.0,58,3.0,0,0.0,0.42857142857142855,34.5349461415535,95.81353746267337,135.0,0.0,11.553730321697467,0
RFPITFROBMGE,0.23545516769336072,3,0,0,2.25,787.8711111111111,0.42857142857142855,3614.1649999999995,1132.3449999999998,0.0,71,3.0,0,0.0,0.6666666666666666,1133.1521259007252,1008.288474736328,2.0,0.0,0.41250285192790326,0
Q3MJBSMWF4HW,19.67693360711841,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,63,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,4.6242299794661195,0
AJ9OCWS2GVGS,18.77618069815195,1,0,0,1.6666666666666667,38.083999999999996,0.5384615384615385,0.0,0.0,0.0,56,3.0,0,0.0,0.5,0.0,43.006456259496666,111.0,0.0,4.336755646817249,0
VH2MKAG3410R,0.2874743326488706,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,0.28473648186173856,0
AAAC6KEKR3ZR,19.67693360711841,1,0,0,2.0,450.0,0.0,0.0,0.0,0.0,68,3.0,0,0.0,2.0,0.0,212.13203435596427,125.0,0.0,4.542094455852156,0
XB1ZGWKUQX7J,19.67693360711841,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,80,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,1.2101300479123889,0
QVQRKQUF7D09,14.702258726899384,1,0,0,3.25,109.25076923076924,-0.22972972972972974,0.0,0.0,0.0,68,3.0,0,0.0,13.0,0.0,208.8154155971863,48.0,0.0,4.243668720054757,0
FU1QHUFHGCBW,6.329911019849418,1,0,0,12.555555555555555,30.52548672566372,1.1,0.0,0.0,0.0,36,3.0,0,0.0,113.0,0.0,55.15809685076601,2.0,0.0,6.327173169062286,0
HR7M8KZN60W4,26.357289527720738,5,0,1,11.555555555555555,272.9930769230769,-0.48333333333333334,4861.85224137931,570.4031666666667,2.0,85,2.0,0,0.08653846153846154,1.6923076923076923,2524.022085303534,333.78408331716105,1.0,0.0,12.647775496235456,0
YPS2DARNAOTR,9.894592744695414,2,0,0,3.5,116.28571428571429,3.0,130.1364705882353,30.4,0.0,56,3.0,0,0.0,0.3333333333333333,114.12274094149684,80.58476755507061,9.0,0.0,2.2491444216290213,0
4QZ62IKH94SA,19.67693360711841,1,0,0,3.7777777777777777,34.690294117647056,0.2333333333333333,0.0,0.0,0.0,81,3.0,0,0.0,34.0,0.0,17.2538834425838,10.0,0.0,4.6242299794661195,0
P3CH6SO8BURW,19.67693360711841,1,0,0,2.0,101.47000000000001,0.4216216216216215,0.0,0.0,1.0,58,3.0,0,0.0,12.0,0.0,71.46138893899914,5.0,0.0,4.1040383299110195,0
T1WTG0NZBN6H,14.16290212183436,3,0,0,9.666666666666666,101.80183908045977,0.16666666666666666,-29.531752577319587,0.006083333333333485,0.0,65,4.0,0,0.0,7.8,44.102205947599096,184.36985276396564,10.0,0.0,10.83458818161077,0
OMIWQM0OVOUL,5.295003422313484,1,0,0,33.0,32.68393939393939,-1.3833333333333333,0.0,0.0,0.0,23,3.0,0,0.0,297.0,0.0,49.85925911228571,7.0,0.0,3.7973990417522243,0
KQMPBMXOAKNX,26.12457221081451,6,0,1,31.444444444444443,69.89975265017668,-0.36666666666666664,5651.631028037384,-351.58458333333334,0.0,63,3.0,0,0.10954063604240283,10.36,1059.3194705518624,132.63067561378247,2.0,0.0,12.127310061601642,0
27T4O6IOKG4G,25.259411362080765,4,0,1,22.22222222222222,30.31465,-1.1166666666666667,1484.1213875598087,-15.438833333333331,0.0,64,3.0,0,0.0,17.272727272727273,85.27077964409094,65.29729798004642,1.0,0.0,10.80082135523614,0
SZHP6HCCFHE6,1.571526351813826,1,0,0,1.7142857142857142,99.69666666666666,-0.09057971014492754,0.0,0.0,0.0,62,3.0,0,0.0,12.0,0.0,87.91355695778495,59.0,0.0,1.568788501026694,0
BLLJ6HA6QYYY,2.855578370978782,1,0,0,1.8888888888888888,543.6735294117648,0.0,299.79181818181814,-35.37808333333333,0.0,50,3.0,0,0.0,5.0,262.97455177233616,1297.8116933801548,27.0,0.0,2.8528405201916494,0
QXVZRP5SJRCR,28.10677618069815,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,80,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,14.242299794661191,0
J5BBLJ5FYIZ2,18.99794661190965,1,0,0,8.222222222222221,122.83783783783784,-0.18333333333333332,0.0,0.0,0.0,53,3.0,0,0.0,74.0,0.0,112.80386992135341,10.0,0.0,3.890485968514716,0
XGBAYVIGZVJX,24.279260780287473,3,0,1,1.5555555555555556,23.060000000000002,-0.1,122.38612903225805,5.851749999999999,0.0,65,3.0,0,0.0,0.5,31.20009890253198,24.367531360714086,19.0,0.0,17.727583846680357,0
HMAO418FPTJY,10.33264887063655,4,1,1,5.444444444444445,306.8830612244898,0.1,-238.8236,3.1493333333333338,0.0,68,3.0,0,0.0,3.5454545454545454,182.71563529498508,319.77863973382745,10.0,0.0,2.4941820670773445,0
HW1N4XZ0QMNK,19.67693360711841,1,0,0,19.22222222222222,5.678612716763006,-1.65,0.0,0.0,0.0,82,3.0,0,0.0,173.0,0.0,6.372864105052394,24.0,0.0,4.2819986310746065,0
8PTYRXICFL1N,19.67693360711841,2,0,0,1.7777777777777777,206.819375,0.1,0.0,0.0,0.0,59,3.0,0,0.0,16.0,0.0,115.42943879090521,8.0,0.0,4.323066392881588,0
QKURY8BZBU9R,21.22381930184805,1,0,0,1.5714285714285714,178.1818181818182,0.14285714285714285,0.0,0.0,0.0,70,3.0,0,0.0,11.0,0.0,85.65257518816136,75.0,0.0,1.943874058863792,0
941NOKG6KOVJ,15.852156057494867,8,0,0,7.777777777777778,142.61285714285714,-0.5000000000000001,170.1892156862745,-51.24216666666667,0.0,52,13.0,0,0.0,2.0869565217391304,187.623184836508,153.6121962638182,19.0,0.0,11.245037645448322,0
ZVSWGAM8RWBX,6.401095140314853,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,68,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,0.02190280629705681,0
51MI4S04GXJ4,26.091718001368925,5,0,1,2.111111111111111,292.91999999999996,0.16666666666666666,236.37800000000001,4.655999999999997,0.0,82,3.0,0,0.0,1.5,120.05209328777978,246.54131781283414,12.0,0.0,12.359753593429158,0
VQBXPPLYEAJR,17.582477754962355,1,0,0,0.0,0.0,0.0,0.05,0.0,0.0,75,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,10.850102669404517,0
TOG2A6SSNP5X,26.102669404517453,6,0,1,2.6666666666666665,267.29541666666665,0.03333333333333333,2357.533859649123,95.34058333333334,0.0,82,2.0,0,0.0,2.125,324.0150360708588,292.3203171028713,20.0,0.0,9.112480036504678,0
ARIT7WGTKBV7,19.67693360711841,1,0,0,1.0,20.0,0.0,0.0,0.0,0.0,64,3.0,0,0.0,2.0,0.0,0.0,199.0,0.0,4.243668720054757,0
6QW687YX1ICP,13.10609171800137,2,0,0,21.375,211.63695906432747,-0.899749373433584,-1174.9563580246913,-5.317416666666666,1.0,37,3.0,0,0.24561403508771928,4.0588235294117645,77.00164683484229,1160.5791072934203,8.0,0.0,1.780971937029432,0
B3JPRH2UOVLL,19.67693360711841,1,0,0,1.5714285714285714,290.90909090909093,-0.1598360655737705,0.0,0.0,0.0,67,3.0,0,0.0,11.0,0.0,30.15113445777636,47.0,0.0,4.243668720054757,0
D1GRN89OW0KA,19.67693360711841,1,0,0,11.88888888888889,119.29523364485982,1.1,0.0,0.0,0.0,64,3.0,0,0.0,107.0,0.0,177.56531794385268,5.0,0.0,4.2819986310746065,0
PPXKCEQ94HWH,19.67693360711841,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,78,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,4.583162217659138,0
UF45U71OX0PW,26.12457221081451,3,0,1,21.555555555555557,133.00010309278352,0.2833333333333333,535.573021978022,-21.00216666666666,0.0,53,2.0,0,0.0,6.222222222222222,229.16634504825916,269.43425580084113,3.0,0.0,18.777093315080993,0
2Z3H78GNM4NG,1.0130047912388775,1,0,0,1.5,266.6666666666667,-0.3333333333333333,0.0,0.0,0.0,44,3.0,0,0.0,3.0,0.0,57.73502691896259,56.0,0.0,1.0047912388774811,0
T4CNZ93O1TN4,18.28336755646817,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,12.470910335386721,0
ENJVQB6NKJ5D,9.905544147843942,7,0,1,31.22222222222222,115.11252669039146,1.7333333333333334,1867.4364016736401,-21.983583333333335,0.0,67,2.0,0,0.3309608540925267,11.818181818181818,341.96409429573146,305.9980790935627,2.0,0.0,7.9780971937029435,0
AP1K5W2W9VWX,19.67693360711841,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,52,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,0.944558521560575,0
X3DZ66NCT5WA,17.637234770704996,9,0,1,13.666666666666666,61.613089430894306,1.3,210.2575167785235,33.657500000000006,1.0,68,4.0,0,0.008130081300813009,4.636363636363637,191.67404153927575,127.47837144182205,2.0,0.0,11.712829872994144,0
PLLGSK872MED,19.67693360711841,1,0,0,4.75,79.32368421052632,0.06666666666666667,0.0,0.0,0.0,71,3.0,0,0.0,38.0,0.0,74.86154259052319,21.0,0.0,4.243668720054757,0
3CXJNXACHDNA,19.67693360711841,1,0,0,1.0,28.94,0.0,0.0,0.0,0.0,68,3.0,0,0.0,2.0,0.0,4.822468247692254,241.0,0.0,4.6242299794661195,0
Q3UUFCN8G3TU,18.321697467488022,9,1,1,4.0,115.21499999999999,-0.2833333333333333,-193.36469387755105,5.357916666666667,0.0,69,5.0,0,0.0,1.3125,45.20395100111396,138.8591393668933,15.0,0.0,11.424138717773216,0
MWG195QYU250,3.7152635181382614,2,0,0,1.1428571428571428,1.0425,0.0,-42.29666666666667,-1.8832142857142853,0.0,26,13.0,0,0.0,8.0,4.107552857382416,0.9060550282878598,64.0,0.0,3.7097878165639973,0
R2X0AX1J1NQ3,29.686516084873375,11,0,1,70.33333333333333,31.693001579778826,4.55,4777.144842105264,689.6823333333334,0.0,63,2.0,0,0.0,27.818181818181817,3364.2470683051797,359.9099421336853,1.0,0.0,11.233152884076908,0
MD3RJRBXFRCT,9.886379192334017,1,0,0,3.0,189.58333333333334,-0.11904761904761904,0.0,0.0,0.0,70,3.0,0,0.0,24.0,0.0,88.43957242668291,31.0,0.0,6.95687885010267,0
5WM2J83MM3ZS,5.451060917180014,4,0,0,4.666666666666667,81.57035714285715,-1.380281690140845,263.9837837837838,-65.37908333333334,0.0,36,5.0,0,0.10714285714285714,8.666666666666666,305.44008649519867,195.89688278544125,27.0,0.0,4.216290212183436,0
303L1AVU6LJL,19.67693360711841,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,41,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,4.082135523613963,0
Y9K8MJUCIIRI,14.603696098562628,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,80,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,5.921971252566735,0
RPQJNNDFW2QV,19.67693360711841,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,60,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,3.890485968514716,0
UL5Q3F6IJLAS,9.856262833675565,3,0,1,11.625,199.54086021505375,-0.17857142857142858,337.2773076923077,-11.160750000000002,2.0,19,6.0,0,0.0,7.545454545454546,88.46515786596439,308.7713530748711,40.0,0.0,3.9580196212639747,0
NYQ71QQY112P,0.9034907597535934,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,0.9007529089664613,0
QPXMSKSPUG7A,11.961670088980151,1,0,0,13.555555555555555,35.17950819672131,0.11666666666666661,0.0,0.0,0.0,57,3.0,0,0.0,122.0,0.0,46.726372379943946,7.0,0.0,4.292950034223135,0
DFAZE1A8MEDD,9.850787132101301,8,0,0,53.0,62.77890985324948,4.833333333333333,683.8888844621514,15.213166666666659,2.0,33,3.0,0,0.05450733752620545,12.277777777777779,220.43379851978486,152.14067970216792,1.0,0.0,5.3350444900752905,0
VDXUVZGJL4EV,19.67693360711841,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,4.027378507871321,0
447ZLW1LIS3T,25.585215605749486,3,0,1,1.7777777777777777,363.215625,-0.06666666666666667,307.81275862068964,2.7153333333333287,0.0,82,3.0,0,0.0,1.125,314.1562655594788,367.8992831372693,27.0,0.0,9.895505361624458,0
EVPIKMZHAKKQ,4.876112251882272,16,1,1,31.666666666666668,283.8618947368421,-1.8333333333333335,-759.7040740740741,-86.958,1.0,53,2.0,1,0.15789473684210525,4.296296296296297,326.1801276902074,869.9619768135425,1.0,0.0,3.7775496235455166,0
RZIJL37UQ1ET,19.67693360711841,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,54,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,3.7973990417522243,0
T9BMEPMT8AD2,10.064339493497604,4,0,0,15.88888888888889,95.6965034965035,2.466666666666667,157.84140625,9.699166666666665,1.0,31,5.0,0,0.0,5.0,56.00290210734122,188.79760846934664,5.0,0.0,8.618754277891854,0
AVIAQXG6RLNO,19.67693360711841,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,52,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,1.8562628336755647,0
8OQSM4PD1KBT,19.67693360711841,1,0,0,26.22222222222222,19.59991525423729,0.0,0.0,0.0,0.0,50,3.0,0,0.0,236.0,0.0,38.83659856472879,1.0,0.0,4.243668720054757,0
5D1V6NLFIW8X,19.67693360711841,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,52,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,14.910335386721425,0
M5W5R2AWDY5M,20.145106091718002,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,48,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,0.48459958932238195,0
GZRHEECBLBOC,19.67693360711841,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,64,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,4.6242299794661195,0
ZVP1QCWYFAT6,15.693360711841205,1,0,0,4.166666666666667,252.352,0.6,0.0,0.0,0.0,65,3.0,0,0.0,25.0,0.0,254.14524477484656,95.0,0.0,3.277207392197125,0
MTE0XLUSY69P,25.746748802190282,4,0,1,12.222222222222221,379.09054545454546,-0.11666666666666667,56152.66049586777,-817.3184166666666,0.0,50,2.0,0,0.32727272727272727,6.4,2302.8992979816653,534.9144679992577,1.0,0.0,16.205338809034906,0
XY6XIKGWRKPA,10.080766598220396,2,0,0,0.0,0.0,0.0,69.18700000000001,0.002333333333333106,0.0,13,3.0,0,0.0,0.0,0.011666666666664344,0.0,275.0,0.0,10.080766598220396,0
0FS2UQVCCG1Y,2.5051334702258727,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,63,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,1.7686516084873374,0
HRYQDVWWJ5MX,24.514715947980836,2,0,0,1.1428571428571428,583.75,0.02873563218390804,0.0,0.0,0.0,60,3.0,0,0.0,8.0,0.0,57.055737159878525,26.0,0.0,2.1587953456536617,0
3BPUA8SDHVAE,29.905544147843944,3,0,1,2.3333333333333335,297.7947619047619,-0.26666666666666666,305.25333333333333,8.629666666666663,0.0,94,3.0,0,0.0,1.4444444444444444,144.18119164787063,226.99165296589757,12.0,0.0,9.274925849874515,0
BXM177MGS0XY,5.196440793976728,1,0,0,2.0,103.33333333333333,-0.16413373860182368,0.0,0.0,0.0,71,3.0,0,0.0,12.0,0.0,105.1694159944138,8.0,0.0,3.7973990417522243,0
2W74S1KQ11OA,8.815879534565367,1,0,0,1.7777777777777777,325.0,-0.05,0.0,0.0,1.0,70,3.0,0,0.0,16.0,0.0,177.95130420052186,12.0,0.0,3.9534565366187544,0
9WRJU9U6CN24,2.5023956194387407,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,38,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,1.787816563997262,0
XD222SGAJTH3,13.604380561259411,1,0,0,1.0,6.6,0.0,0.0,0.0,0.0,75,3.0,0,0.0,1.0,0.0,0.0,150.0,0.0,3.89596167008898,0
3O0K84HU2SUG,10.316221765913758,3,0,1,2.111111111111111,595.2252631578948,-0.1,16419.10818181818,263.13041666666663,0.0,75,3.0,0,0.0,0.6666666666666666,859.429247471266,896.7743124813043,12.0,0.0,8.304814054300708,0
9AG8K9VUG1OA,14.149212867898699,10,0,0,22.666666666666668,214.51745098039214,2.8833333333333333,5606.641764705882,55.95933333333333,2.0,75,3.0,0,0.03431372549019608,5.029411764705882,277.5963654726248,750.8350077234193,2.0,0.0,7.0718685831622174,0
YYSM31H5I9KK,19.67693360711841,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,74,3.0,0,0.0,0.0,0.0,0.0,275.0,0.0,4.563997262149213,0
