client_id,tenure_years,n_products,has_loan,receives_salary,avg_txn_per_month,avg_txn_amount,txn_trend,avg_balance,balance_trend,n_contacts,churned
3OKAV8DM19AU,18.573579739904176,7,0,1,21.333333333333332,77.06265624999999,4.533333333333333,252.3872794117647,-15.334749999999998,,0
JJRL3R5S27T7,26.28336755646817,3,0,1,2.25,210.28722222222223,0.03333333333333333,216.13333333333333,-8.852666666666668,,0
D8OKIVT2RJF4,2.2039698836413417,2,0,0,,,,,,,0
YC4EN9ZXW49M,2.64476386036961,1,0,0,2.2222222222222223,212.5,0.13333333333333333,,,,0
QLJEBYL0Y883,13.229295003422314,2,0,1,2.0,247.9811111111111,-0.21666666666666667,331.5109090909091,-14.488,,0
FSBK47KVLA3V,19.72621492128679,6,0,0,28.11111111111111,961.0510276679842,0.6833333333333333,4774.8809,81.90516666666667,,0
DYWL1WP2TEL3,24.815879534565365,2,0,0,,,,9.33,0.0,,0
28U5BWHPHW2F,10.297056810403832,2,0,0,,,,11.520999999999999,0.000333333333333267,,0
WDT2FKO116RL,10.327173169062286,2,0,0,1.1666666666666667,0.8228571428571428,0.09871244635193131,2829.0222222222224,-1.866166666666671,,0
XX5DI4XWPC13,0.4106776180698152,1,0,0,4.25,247.3305882352941,0.5,,,1.0,0
IGDQ6TGVWOXP,27.430527036276523,3,0,1,4.444444444444445,207.49525,0.0,202.66510638297873,-3.2395000000000014,,0
7T5GT4ZRH2KL,19.67693360711841,1,0,0,4.666666666666667,160.99738095238095,0.06666666666666668,,,,0
PC66WB8W10OJ,25.99315537303217,12,1,1,18.11111111111111,47.22049079754601,-1.2333333333333334,90.2353125,-122.45616666666666,,0
3AQRZ4433S2Q,20.815879534565365,2,0,0,,,,1.36,0.0,,0
ZQELXIMFKV6U,19.67693360711841,1,0,0,1.8888888888888888,130.58823529411765,0.06666666666666667,,,,0
N23V0NN6SW9I,19.67693360711841,1,0,0,1.375,349.45454545454544,0.03571428571428571,,,,0
M6W81NCF1GHF,26.751540041067763,4,0,1,18.555555555555557,30.32868263473054,0.43333333333333335,480.34527272727274,24.478333333333335,1.0,0
WSI6W0WUTEG4,1.6290212183436004,1,0,0,,,,,,,0
ONBENZU8MEK4,23.942505133470227,7,1,1,5.25,138.4659523809524,-0.42606516290726815,88.67098591549296,-0.8169166666666665,,0
5KRFW4FW1T27,19.20328542094456,1,0,0,,,,,,,0
VNMUX5KXW987,14.362765229295004,1,0,0,,,,,,,0
NCHQJ68NRISR,9.81245722108145,8,0,1,47.44444444444444,106.27604215456675,0.35,1496.830700389105,112.32166666666667,,0
PZYB9ZI1Y9R5,10.38466803559206,3,0,0,,,,0.9700000000000001,0.0,,0
KE2O4W0ACUPS,29.76865160848734,2,0,0,5.25,184.53142857142856,-0.07142857142857142,372.07399999999996,1.2953571428571455,,0
RP35FWWFXXTA,19.67693360711841,2,0,0,,,,,,,0
YKNB0R4HJELG,5.519507186858316,1,0,0,21.333333333333332,42.5534375,1.3666666666666667,,,,0
TERBC4BOAYBE,2.6830937713894594,1,0,0,2.5555555555555554,319.7365217391304,-0.11666666666666667,,,,0
KPN84OPJOF2S,24.00273785078713,2,0,0,1.0,11.217142857142857,0.0,312.9645,9.713,,0
OICJ9YBCUC0S,14.149212867898699,5,0,1,9.88888888888889,276.35011235955056,1.1166666666666667,27696.383846153847,-1857.2963333333328,,0
A8WIR6EIFWWI,8.186173853524982,1,0,0,,,,,,,0
74ZHTCII6KM7,10.105407255304586,12,0,1,24.444444444444443,179.74381818181817,0.11666666666666667,492.2889912280702,31.80625,,0
8WO3ECNT9E49,9.738535249828884,9,1,1,23.0,73.37521739130435,0.1,206.59225409836066,11.36291666666667,,0
1D2AAU33P3TF,6.855578370978781,1,0,0,,,,,,,0
QF4PXSKUGXHV,27.498973305954827,3,0,1,1.5555555555555556,50.51642857142856,0.10000000000000002,421.7463333333333,78.38183333333333,,0
TJ9DPTHWUSDL,16.594113620807665,1,0,0,,,,,,,0
152O30NHO6ZU,20.13141683778234,4,0,1,4.333333333333333,125.30333333333333,-0.2833333333333333,1475.4068965517242,57.60216666666667,,0
KXKT75E5L9XO,10.184804928131417,8,0,1,17.666666666666668,183.22075471698113,0.16666666666666666,8028.379447513812,-1250.6215000000002,,0
VDNOFDC5U053,17.136208076659823,1,0,0,,,,0.76,0.0,,0
M0DG3HUXH2XZ,10.327173169062286,9,1,1,58.44444444444444,155.36688212927757,2.9499999999999997,311.5457594936709,349.98991666666666,,0
4AILK9NOA6LX,8.438056125941136,1,0,0,8.555555555555555,110.06064935064936,0.7833333333333332,,,,0
N267BJWN4V8H,19.67693360711841,1,0,0,,,,,,,0
4A583E9SMWLM,19.67693360711841,1,0,0,2.2857142857142856,224.22125,0.19161676646706582,,,,0
R140BASV06UY,10.080766598220396,9,1,1,6.888888888888889,128.50629032258064,-0.15,84.99670588235294,-1.0707500000000005,,0
NCM32S1JUJFI,19.67693360711841,1,0,0,,,,,,,0
8WGNHCLWEEMM,17.305954825462013,8,0,1,2.5555555555555554,101.39695652173914,0.2,9243.379848484848,683.9479999999999,,0
4N19GIST7JP5,19.67693360711841,1,0,0,,,,,,,0
FEGT6ZBTKGP9,25.51129363449692,2,0,0,,,,1346.9230000000002,0.004333333333321813,,0
I5R3V007WXYA,1.7686516084873374,1,0,0,,,,,,,0
BR83YHOO4K53,27.526351813826146,2,0,0,,,,0.44,0.0,,0
Q3FKXTP9FKV5,19.67693360711841,1,0,0,,,,,,,0
TZR4OX65CXBL,26.751540041067763,3,0,1,7.555555555555555,77.18985294117647,0.25,-129.70373737373737,45.255250000000004,,0
1XDA9NWUCZV5,7.9780971937029435,1,0,0,,,,,,,0
HNY8XKE7R363,10.124572210814511,2,0,0,,,,0.23000000000000004,0.0,,0
66K2L1NVW7FT,19.67693360711841,1,0,0,,,,,,,0
942KST1DX81Q,29.09514031485284,4,0,1,22.0,46.27459595959596,0.9833333333333333,20940.186923076923,-166.18483333333344,,0
CHJFB9647AR8,0.4106776180698152,1,0,0,5.5,14.933181818181817,-2.4,,,,0
4D0TO4M6NAQE,19.071868583162217,2,0,0,5.5,9.397272727272728,-0.2619047619047619,-2.494090909090909,0.6922499999999999,,0
OE8NS5QROED6,1.7467488021902806,1,0,0,,,,,,,0
8H226YPWJLI2,19.67693360711841,1,0,0,2.888888888888889,205.05615384615385,0.13333333333333333,,,,0
JW84SDYSEC00,29.516769336071185,8,0,1,16.333333333333332,69.06136054421769,-0.31666666666666665,84.69,3.059166666666667,,0
2VZ7J1FK2YWQ,27.526351813826146,7,0,1,7.0,336.1015873015873,-0.23333333333333334,8414.500571428573,-1352.54475,1.0,0
4O9X7QUA19YH,10.220396988364135,4,0,0,4.0,58.066875,1.2380952380952381,445.22383333333335,-25.04825000000001,,0
M9X5574OPTMN,8.323066392881588,1,0,0,,,,,,,0
DDD2TUV2LNB1,11.83025325119781,4,0,0,5.111111111111111,25.647391304347824,-0.08333333333333333,37.67743243243243,0.18841666666666654,,0
UO5MCAHTWLHJ,29.568788501026695,3,0,1,9.0,243.2212345679012,-0.23333333333333334,12025.579696969697,2672.3559166666664,,0
TQMWS87EQJ8Q,26.04243668720055,3,0,1,2.2222222222222223,266.328,0.0,529.2872727272727,30.07100000000001,,0
SD52T24J5L6Y,19.67693360711841,1,0,0,32.22222222222222,32.99744827586207,0.65,,,,0
F711ZOUW2GR9,12.043805612594113,1,0,0,3.5,239.64285714285714,-0.32432432432432434,,,,0
UJR0ODAO2Q2Y,19.67693360711841,1,0,0,,,,,,,0
UFY8YQQKIO7Q,10.847364818617386,7,1,0,3.3333333333333335,56.93066666666667,0.06666666666666667,-1168.0875757575757,1.30625,,0
N68QUEN0YOVX,18.028747433264886,1,0,0,3.5,5933.877619047618,0.1566265060240964,8184.70574468085,617.4412499999999,,0
Z4BF6NT92ZBN,10.160164271047227,5,0,1,29.333333333333332,69.47666666666667,-4.3,4245.009017857143,-326.56275,,0
DMAM15R06SNX,24.55852156057495,1,0,0,,,,,,1.0,0
L9SP84VYBMGN,29.100616016427104,3,0,1,35.111111111111114,32.38591772151899,-0.9166666666666666,88.10888392857143,-14.55725,,0
7E5ZMQANFFVP,17.234770704996578,1,0,0,,,,,,,0
4LVD9LN8C01M,11.846680355920602,1,0,0,,,,,,,0
UF83XDNWWT02,22.21218343600274,5,0,1,21.22222222222222,68.55141361256544,-0.65,2586.797806122449,254.42883333333336,1.0,0
X36AY0IWPLO9,17.861738535249827,7,0,1,8.777777777777779,222.1867088607595,0.2833333333333333,1782.9380208333332,159.97608333333335,,0
Q11S1GCIUM47,19.561943874058862,12,0,1,14.88888888888889,33.050522388059704,-1.0666666666666667,-496.23833333333334,-25.249499999999998,10.0,0
8VTTVMM4UO8Z,19.67693360711841,1,0,0,6.857142857142857,65.49291666666666,2.2265624999999996,,,,0
0IWQYQQ412YJ,5.023956194387406,3,0,0,,,,-2.12,0.0,,0
AJU286WQ3IXZ,19.67693360711841,1,0,0,,,,,,,0
BLND0P2ATMBH,2.5051334702258727,1,0,0,,,,,,,0
Z2VTEGYBKLTX,9.850787132101301,2,0,0,,,,0.0,0.0,,0
MUZL5JE8JC1K,29.861738535249827,3,0,1,4.444444444444445,162.241,-0.05,239.25903846153844,32.61233333333334,,0
MUWAZZMQ815C,14.132785763175907,1,0,0,,,,,,,0
YQAQARH0IHAY,27.430527036276523,1,0,0,,,,,,,0
3QO10CS33STP,29.861738535249827,6,0,0,3.888888888888889,136.08828571428572,-0.25,2871.928875,-38.56708333333334,,0
INW28TDH4V3Q,3.3976728268309375,5,0,0,14.88888888888889,129.69805970149255,0.13333333333333333,1215.9982911392406,-308.3405833333333,1.0,0
ZWY3SMF2MECD,22.483230663928815,1,0,0,,,,,,,0
NZKVBERD4FCN,1.6919917864476386,2,0,0,2.5,7444.4349999999995,0.14965986394557823,5089.087096774194,-294.3260833333332,,1
4DFE8UNF3C9Y,19.67693360711841,1,0,0,,,,,,,0
GEZ6JVSUHYSG,10.346338124572211,3,0,1,1.625,706.3323076923077,-0.18468468468468469,1724.8600000000001,-264.4099166666667,,0
8GD1X0G6M282,9.952087611225188,3,0,0,1.0,200.0,0.0,,,,0
L2YIMOSTYQBO,19.67693360711841,1,0,0,5.111111111111111,191.71499999999997,0.08333333333333333,,,1.0,0
AU9MTIHH476N,26.17932922655715,3,0,1,2.6666666666666665,711.1045833333333,0.15,493.3896666666667,-15.142666666666674,,0
FDIDP8VMYLCT,20.725530458590008,3,0,1,13.333333333333334,56.64066666666667,-0.8166666666666668,401.0589393939394,15.221583333333333,,0
Z2MN14IVZOPY,9.779603011635865,1,0,0,,,,,,,0
H2I2COW9IXA4,19.1129363449692,5,1,1,40.55555555555556,96.29024657534248,-0.5,3976.593062015504,1297.3225,,0
BOOEDQNTCPDM,2.6885694729637235,1,0,0,,,,,,,0
98HL55E8ZDDN,24.79671457905544,3,0,0,1.8333333333333333,133.38181818181818,0.31,45513.649230769224,144.54583333333332,,0
FFVD4SESPP7V,1.6563997262149213,1,0,0,,,,,,,0
RQXM023Q7R9G,12.347707049965777,1,0,0,,,,,,,0
LYFKFOW8IV0I,18.477754962354553,1,0,0,22.22222222222222,17.10855,-2.833333333333334,,,,0
O1W2NBTULSR0,19.67693360711841,1,0,0,,,,,,,0
VRAREE6GOZGA,18.77891854893908,5,0,1,19.11111111111111,200.8818023255814,1.1333333333333333,6289.482941176471,54.08466666666665,,0
60GT27O06GSJ,19.67693360711841,1,0,0,,,,,,,0
O34MIGOKPAMN,26.069815195071868,10,0,1,4.0,258.6433333333333,0.16666666666666666,1309.0131632653063,434.1325,,0
TVWVHND4SO0N,9.911019849418206,4,0,1,6.444444444444445,346.88862068965517,-0.35,168.21533333333335,-0.46799999999999997,,0
FN194E5IG66H,11.633127994524298,16,1,1,34.55555555555556,114.54864951768488,1.1166666666666667,-321.72316770186336,-236.27858333333333,,0
5NT9IS13UIMZ,2.595482546201232,1,0,0,,,,,,,0
SDKTLMSVWF7V,12.799452429842573,7,1,0,,,,,,,0
Z8EZRM8M814Z,26.223134839151268,7,0,1,4.333333333333333,133.7046153846154,-0.05,11308.962405063292,120.02474999999995,,0
LNQP2P1IPPXF,6.72416153319644,1,0,0,1.5,236.34,-0.1016949152542373,,,,0
E50WI0VM98P4,19.67693360711841,1,0,0,11.777777777777779,204.71698113207546,0.31666666666666665,,,,0
0NI2D7OXVN76,13.475701574264203,2,0,0,1.8333333333333333,0.8818181818181817,-0.057142857142857134,-8.437857142857142,-2.452321428571428,,0
5KE130W0QWTJ,13.557837097878165,1,0,0,,,,,,,0
FZ4B9NEH4G7E,19.67693360711841,1,0,0,,,,,,,0
KRMKZCL75JI3,29.188227241615333,17,0,1,7.888888888888889,185.1905633802817,0.03333333333333333,6670.130267857143,181.76183333333327,,0
ACYHWS6WSLM9,19.67693360711841,1,0,0,,,,,,,0
F5ISWQRO14R9,10.157426420260096,2,0,0,2.6,2.9861538461538464,1.0,4.248333333333333,-1.0314999999999999,1.0,0
Z7ENGH3NF89W,24.799452429842574,1,0,0,4.111111111111111,358.64864864864865,-0.03333333333333333,,,,0
189ONACY7QRH,12.61054072553046,1,0,0,,,,,,,0
O1VRS137QTYO,10.327173169062286,13,1,0,35.55555555555556,154.41634375,-1.35,1389.520332103321,-929.7077499999999,1.0,0
TUF9LZ3PRE5G,19.67693360711841,1,0,0,25.444444444444443,124.38829694323144,1.2,,,,0
4JUTX0JFHLWX,19.67693360711841,1,0,0,,,,,,,0
MPU9IS9W0TVR,13.59069130732375,2,0,0,,,,0.0,0.0,,0
GA4I9Q1FEIKW,9.738535249828884,1,0,0,,,,,,,0
NC1T0EDY2C81,5.9986310746064335,1,0,0,1.8888888888888888,308.7535294117647,0.25,,,,0
5DLVP37XQPN4,22.95687885010267,6,0,1,4.0,270.53583333333336,0.11666666666666667,286.660625,-0.20808333333333498,,0
7893XMCBLHOT,26.376454483230663,3,0,1,2.375,175.66315789473683,-0.1464968152866242,2131.0813333333335,-326.43833333333333,,0
HKVO4Q4JFJ49,26.069815195071868,6,1,1,10.11111111111111,502.5012087912088,-0.6333333333333333,1016.4737755102041,20.03216666666667,,0
RFLO26MLLCZQ,19.67693360711841,1,0,0,4.333333333333333,17.601282051282052,0.2666666666666667,,,,0
1IJPOIBPHJP1,6.349075975359343,1,0,0,,,,,,,0
LEUG9VLXFUXD,1.7056810403832992,1,0,0,,,,,,,0
S5R7UGTIAC21,19.67693360711841,1,0,0,,,,,,,0
UDFOJVH48G11,15.436002737850787,2,0,0,23.11111111111111,77.73197115384616,-0.16666666666666666,,,1.0,0
Z7RK9K2N0JUC,19.67693360711841,2,0,0,5.333333333333333,84.263125,-1.4785992217898833,,,,0
OKSH5ULUECAF,28.520191649555098,4,0,1,35.77777777777778,45.91944099378882,3.25,15508.936237623762,866.7511666666667,1.0,0
THG92XS2ROD9,19.67693360711841,1,0,0,2.75,76.28636363636363,-0.13157894736842105,,,,0
ONXQHGJDU786,17.177275838466805,4,0,1,5.888888888888889,158.61566037735847,-0.06666666666666667,669.0191489361703,-56.80125000000001,,0
MW17MRPP1LZ4,2.0396988364134154,1,0,0,,,,2.12,0.0,,1
QZFNFU2UBCC7,19.67693360711841,1,0,0,,,,,,,0
L0C5D7OEYBVC,19.67693360711841,1,0,0,8.0,29.848750000000003,0.9666666666666667,,,,0
6JV174P4PBO4,27.797399041752225,12,1,1,26.444444444444443,52.89672268907563,-2.55,-242.70032653061224,46.77966666666667,,0
Q3YCZ8ZTZDBD,17.28952772073922,9,1,1,14.88888888888889,43.176567164179104,0.31666666666666665,5576.887192118227,-98.94824999999992,,0
VZV1K95PS6DI,2.206707734428474,1,0,0,3.8,268.42105263157896,0.03763440860215055,,,,0
ZFLTPHRQNT5E,19.67693360711841,1,0,0,3.4444444444444446,101.18741935483871,0.08333333333333333,,,,0
1652AI3W9HOH,8.36413415468857,1,0,0,,,,,,,0
JQ0RBO3WIASE,27.236139630390145,2,0,0,9.0,353.7704166666667,-0.19047619047619047,2516.3205263157897,-815.6596428571429,,0
8FXB2JQRPT91,19.67693360711841,1,0,0,2.6666666666666665,202.94625,0.0,,,,0
SDNHXRGVTVR5,19.67693360711841,1,0,0,,,,,,,0
U3U2OUO6HMWV,8.438056125941136,1,0,0,1.4444444444444444,155.3846153846154,0.13333333333333333,,,,0
DDY4S9B678BQ,0.0054757015742642025,1,0,0,,,,,,,0
S6GZDXZTP1RU,19.67693360711841,1,0,0,7.111111111111111,72.3409375,0.3,,,,0
T9YJ9I40RHEP,19.67693360711841,1,0,0,2.5,45.422000000000004,0.6,,,,0
VB4MP1GACNAG,19.59479808350445,4,0,0,12.777777777777779,52.917130434782614,-0.26666666666666666,273.5478014184397,16.529999999999998,,0
IKM507HO9NPX,9.021218343600275,1,0,0,,,,,,,0
6YDLB1JQATGA,19.67693360711841,1,0,0,,,,,,,0
13RC9LVL8A1U,7.931553730321697,1,0,0,8.88888888888889,22.6845,-1.4333333333333331,,,,0
II1UO7VR85XE,19.67693360711841,1,0,0,,,,,,,0
668PVMLMP0IH,19.67693360711841,1,0,0,3.5555555555555554,210.0,0.26666666666666666,,,,0
DRFTCIRQJBJX,10.146475017111568,1,0,0,1.2857142857142858,154.44444444444446,-0.10526315789473684,,,,0
QHCHOID4D3II,7.967145790554415,1,0,0,,,,,,1.0,0
DWY9XKEMOLNE,29.073237508555785,4,0,0,,,,0.26,0.0,,0
A3Z6J32377H1,8.870636550308008,2,0,0,,,,,,,0
I825B3DW4B2O,19.67693360711841,1,0,0,2.25,340.55555555555554,-0.047619047619047616,,,1.0,0
UHW59E1LKJ79,19.67693360711841,1,0,0,,,,,,,0
OSZA55DL0GUB,19.67693360711841,1,0,0,,,,,,,0
45Q1L91CB7YI,24.145106091718002,2,0,0,6.875,78.144,0.39278131634819535,,,1.0,0
3GZ5UZAKFKHU,9.848049281314168,1,0,0,1.7142857142857142,246.42916666666667,0.0,,,,0
MKWNVHJVP163,3.0910335386721424,1,0,0,,,,,,,0
GGD28PVGT0NA,26.034223134839152,3,0,1,4.444444444444445,126.2135,-0.4,192.79094339622642,26.14608333333333,,0
4CIS6MHHXQG7,2.7433264887063653,1,0,0,1.0,200.0,0.0,,,,0
SAXLKO8Z7V5A,27.526351813826146,3,0,1,1.2222222222222223,19.572727272727274,-0.06666666666666667,454.3534375,23.925000000000008,,0
UCVLNL60212D,11.794661190965092,2,0,0,2.0,301.24899999999997,-0.11627906976744186,,,,0
UKYNDDWUULII,1.6509240246406571,1,0,0,6.222222222222222,70.65446428571428,0.30000000000000004,,,,0
7DKCCEX2MHWF,19.67693360711841,1,0,0,,,,,,,0
18OAPAUPBS9X,0.947296372347707,2,0,0,1.5,11753.50888888889,-0.08035714285714284,24760.317777777775,-1746.7803333333334,,1
DMIBYS0Y51DM,11.827515400410677,1,0,0,9.625,31.69025974025974,0.09774436090225563,,,,0
2T63MSHQBIIP,2.784394250513347,1,0,0,,,,,,,0
T1IT6KKCULNM,2.2477754962354553,1,0,0,3.5,7308.6849999999995,0.7733333333333333,4414.17,-357.6000000000001,,0
6B86GQJ3CAR5,10.173853524982889,11,0,1,62.333333333333336,349.2475935828877,5.5,1797.3559793814434,326.0595833333333,,0
8UGA8K8Y7V8P,10.30800821355236,2,0,0,,,,8.03,0.0,,0
WEQRUTT6U87B,19.67693360711841,1,0,0,3.0,266.6666666666667,0.0,,,,0
N9V248I3M57L,8.870636550308008,1,0,0,1.0,208.21,0.0,,,,0
HW5YQ0VQKCF3,13.267624914442163,3,0,1,5.777777777777778,272.09653846153844,-0.23333333333333334,7269.4855405405415,-196.87391666666676,,0
CJZO83DX5OJ9,9.894592744695414,14,1,1,37.0,260.3545045045045,1.95,-5414.7612,-272.778,,0
AHQ1TRBIF71A,1.6016427104722792,2,0,0,,,,-0.12600000000000003,0.004666666666666667,1.0,0
OXYCJGZ843F4,26.272416153319643,8,1,1,66.44444444444444,73.89550167224081,3.183333333333333,-482.2636842105263,57.89466666666667,4.0,0
W0RDRJLLKRR9,19.67693360711841,1,0,0,,,,,,,0
QBNCMKX7Z1BL,30.036960985626283,4,0,1,1.125,534.5088888888889,-0.07268170426065163,6354.141750000001,426.29008333333337,,0
34ZQTRBAEKU0,14.00684462696783,5,1,1,55.666666666666664,101.69023952095807,-0.7666666666666662,-10190.694226415093,155.62433333333337,,0
AJM78MJPGNP8,14.149212867898699,2,0,0,1.0,50.155,0.0,81.0592857142857,16.95716666666667,,0
5SCCD6U6USB0,19.67693360711841,2,0,0,1.375,38.18181818181818,-0.11252653927813164,,,,0
6Q1R4UXBM62P,7.364818617385352,7,1,0,,,,0.0,0.0,,0
TMJFGFTM7PVR,7.553730321697468,1,0,0,19.77777777777778,45.68741573033708,-0.7166666666666662,,,,0
EK9ETH9RH3AS,9.00479123887748,1,0,0,,,,,,,0
UCRNWDKH4ZYZ,19.67693360711841,1,0,0,,,,,,,0
7PQA2MXN9VYO,6.5160848733744015,1,0,0,,,,,,,0
IAGWEVHBI75W,26.16563997262149,7,0,1,3.2222222222222223,891.5237931034483,-0.1,6528.857307692308,-6.154333333333367,,0
KY5Q2031J659,19.67693360711841,2,0,0,,,,,,,0
M2W5I4VR71V8,19.67693360711841,1,0,0,,,,,,,0
5X2U1W3QUNI4,14.149212867898699,1,0,0,1.0,200.0,0.0,,,,0
NSS0JTUDG9M3,14.11088295687885,7,1,1,6.0,147.43703703703704,-0.03333333333333333,227.9383333333333,7.968083333333335,,0
D3R2QG834QX0,17.95756331279945,4,0,0,4.0,175.97041666666667,0.04285714285714285,317.4652,-57.09925,,0
EMKWUC30FB8T,10.907597535934292,1,0,0,1.0,150.0,0.0,,,,0
DLMPTTTCO7VV,3.4195756331279945,4,0,0,3.142857142857143,337.6036363636363,0.45121951219512196,79.6072972972973,1.8109166666666667,,0
J088PNVUVVBP,8.084873374401095,1,0,0,1.75,189.18214285714288,0.047619047619047616,,,,0
HLMYRDEWFQP4,19.67693360711841,1,0,0,6.777777777777778,23.79229508196721,0.5166666666666667,,,,0
NZ13MVTWIOA4,26.102669404517453,3,0,1,2.3333333333333335,132.8247619047619,-0.05,357.6203030303031,-98.34541666666668,,0
CCU56ETD0T89,19.186858316221766,4,0,1,2.3333333333333335,21.2,-0.2,10.7915,-0.5796666666666667,,0
UZ2U42MCROSA,17.51403148528405,3,0,1,5.111111111111111,196.84586956521738,-0.21666666666666667,4194.889583333334,40.00941666666663,1.0,0
9HFS0Q1RMZOQ,20.027378507871322,10,0,1,25.555555555555557,67.80378260869564,-1.4333333333333333,1943.0065789473683,211.84775,,0
13SJ61KPZ7DQ,25.377138945927445,2,0,0,,,,0.0,0.0,,0
QXU0Y7XH95BB,22.390143737166323,2,0,0,2.2857142857142856,57.51625,0.02049180327868853,127.7734375,-40.31708333333333,1.0,0
0H03C3LT677J,15.603011635865846,1,0,0,,,,,,,0
LE0EABPVU2A4,9.281314168377824,1,0,0,2.0,33.93,0.0,,,2.0,0
AQKAP205A4FP,17.084188911704313,15,1,1,74.77777777777777,197.05888558692422,3.3833333333333333,2056.366695906433,253.40616666666665,1.0,0
AB89YF0RGY2H,27.86858316221766,1,0,0,,,,,,1.0,0
93GGWZK3Q2JU,1.7686516084873374,1,0,0,4.111111111111111,100.8908108108108,0.16666666666666666,,,,0
2723RGZXLAQW,10.38466803559206,3,0,1,2.888888888888889,174.82923076923075,0.15,218.07685714285716,-3.973083333333336,,0
EA34TTJXK0Z6,8.818617385352498,2,0,0,2.5,1127.114,-0.018018018018018018,4486.564285714286,-874.5725,,0
7YQDFKC0CDUH,10.809034907597535,1,0,0,5.25,53.75785714285714,-0.3333333333333333,,,,0
AAS56RZMC5O2,2.0095824777549622,1,0,0,,,,,,,0
49RAFLNZLTV4,27.498973305954827,2,0,1,3.4444444444444446,177.93774193548387,-0.1,1540.793888888889,-4.319833333333353,,0
M24TVIT018IN,28.73100616016427,6,1,1,9.333333333333334,131.51333333333335,-0.15,548.5668181818181,-111.43808333333332,,0
OEQFAK57R0NA,19.67693360711841,1,0,0,29.75,13.64109243697479,4.1,,,,0
KPOI1O7Y9Z1Y,10.392881587953456,3,0,1,1.375,29.128181818181815,-0.07855626326963906,109.99851851851852,-10.8165,,0
IVAGRB9C9HCW,19.67693360711841,1,0,0,,,,,,,0
F75R6B5NF4XM,4.856947296372348,1,0,0,,,,,,,0
XA0QKF9CME0O,3.24435318275154,2,0,0,4.666666666666667,34446.67857142857,0.16666666666666666,26904.81551724138,-1500.0005833333332,,0
NKAD3OUMX20S,7.682409308692677,1,0,0,1.0,0.07333333333333335,0.0,8805.067857142858,-507.92178571428576,,0
Q1SDKOSHWRK9,19.67693360711841,1,0,0,11.777777777777779,33.080849056603775,-0.8666666666666667,,,,0
HAG0BUM68XWD,26.65845311430527,2,0,0,2.6666666666666665,224.62166666666667,-0.16666666666666663,1372.907027027027,179.07216666666667,,0
VVKF3FFE6BS7,10.124572210814511,8,0,1,44.44444444444444,111.50110000000001,-1.55,9976.938181818183,-75.4500833333333,,0
6U88RLLIVVK8,21.75770020533881,11,0,1,8.777777777777779,251.3218987341772,0.9333333333333333,126.19324786324786,-1.1103333333333334,,0
BTDPMQW8RQUY,26.220396988364133,4,0,1,1.875,44.308,0.15288220551378445,611.3369230769231,-11.75350000000001,,0
5B3CVL91X82T,23.15126625598905,4,1,0,1.3333333333333333,81.3975,-0.07142857142857142,-1072.3966666666668,39.097666666666655,3.0,0
0LNQQYJZQLT5,19.67693360711841,1,0,0,,,,,,,0
OM5TKF1SHDX2,4.298425735797399,1,0,0,1.25,30.998,-0.3,,,,0
BCPM4FMC61CZ,8.336755646817249,1,0,0,3.0,16.934444444444445,1.0,,,,0
5M9DBZ34S13C,19.468856947296374,2,0,0,,,,10558.842,1.8573333333333721,,0
P93EFTFYISVQ,19.67693360711841,2,0,0,,,,,,,0
OOR684K48TBT,19.307323750855577,2,0,0,4.375,85.85,-0.07855626326963906,,,,0
K88CSBW51OT7,19.67693360711841,1,0,0,4.666666666666667,54.36380952380953,-0.3,,,,0
BLYZTWAPERPZ,6.855578370978781,2,0,0,,,,,,,0
I2HNMABYW89K,26.034223134839152,3,0,1,2.4444444444444446,123.64,-0.3,2609.5133333333333,-20.23274999999997,,0
7IHMET0KE1KJ,19.67693360711841,2,0,0,1.0,300.0,0.0,,,,0
UGHFF0LW1IFP,32.380561259411365,5,0,1,8.11111111111111,305.13164383561644,-0.1,1538.9953191489362,411.84,,0
AAV6JWPSGWSH,19.67693360711841,1,0,0,1.0,376.6666666666667,0.0,,,,0
MJWKVSU5TZ69,26.56810403832991,3,0,0,1.7777777777777777,14.164375000000001,-0.15,118.14310344827587,5.490000000000001,,0
E7RV5FX4CKRT,26.43668720054757,11,0,1,6.75,92.68814814814814,2.5315315315315314,423.47320175438597,-15.576666666666672,9.0,0
V2D4GM98BVA2,10.346338124572211,4,0,1,23.88888888888889,595.9825581395348,-2.7333333333333334,3493.1877900552486,-82.83766666666666,,0
W2E0IT2O6TY1,8.205338809034908,1,0,0,2.5,7.114,1.0,,,,0
A32P339CU3IB,11.942505133470226,1,0,0,2.0,168.7775,2.0,,,2.0,0
KCVINHMIRZRM,19.67693360711841,1,0,0,23.333333333333332,24.885428571428573,7.0,,,,0
HP2UDD5QWHSA,8.183436002737851,1,0,0,,,,,,2.0,0
QBUPDOWHWOXV,19.67693360711841,1,0,0,,,,,,,0
7IAEQRCIGRSI,19.67693360711841,1,0,0,4.571428571428571,84.8825,0.049342105263157916,,,1.0,0
D67AML13TCVJ,2.0095824777549622,1,0,0,,,,,,,0
L1UJD7NJFV96,6.647501711156742,3,0,1,2.142857142857143,170.84666666666666,-0.16752577319587628,446.61678571428575,-67.36616666666666,,0
K9ISAQI03R6L,13.856262833675565,1,0,0,1.0,150.0,0.0,,,,0
